year,state,county,gdp_chained_million$
2015,Wisconsin,Outagamie,9644.03
2015,Wisconsin,Ozaukee,4386.43
2015,Wisconsin,Pepin,220.71
2015,Wisconsin,Pierce,1104.28
2015,Wisconsin,Polk,1437.43
2015,Wisconsin,Portage,3248.56
2015,Wisconsin,Price,531.72
2015,Wisconsin,Racine,7958.05
2015,Wisconsin,Richland,677.36
2015,Wisconsin,Rock,6424.85
2015,Wisconsin,Rusk,492.02
2015,Wisconsin,St. Croix,2729.36
2015,Wisconsin,Sauk,3214.7
2015,Wisconsin,Sawyer,576.38
2015,Wisconsin,Shawano,1198.24
2015,Wisconsin,Sheboygan,6204.91
2015,Wisconsin,Taylor,834.18
2015,Wisconsin,Trempealeau,1205.9
2015,Wisconsin,Vernon,954.01
2015,Wisconsin,Vilas,749.07
2015,Wisconsin,Walworth,3661.22
2015,Wisconsin,Washburn,515.06
2015,Wisconsin,Washington,5350.31
2015,Wisconsin,Waukesha,26285.45
2015,Wisconsin,Waupaca,1906.02
2015,Wisconsin,Waushara,573.19
2015,Wisconsin,Winnebago,8922.12
2015,Wisconsin,Wood,3532.65
2015,Wyoming,Albany,1471.86
2015,Wyoming,Big Horn,534.61
2015,Wyoming,Campbell,6385.32
2015,Wyoming,Carbon,1530.78
2015,Wyoming,Converse,1357.39
2015,Wyoming,Crook,284.54
2015,Wyoming,Fremont,1742.06
2015,Wyoming,Goshen,577.9
2015,Wyoming,Hot Springs,271.76
2015,Wyoming,Johnson,545.56
2015,Wyoming,Laramie,5231.68
2015,Wyoming,Lincoln,753.96
2015,Wyoming,Natrona,5831.86
2015,Wyoming,Niobrara,133.68
2015,Wyoming,Park,1356.93
2015,Wyoming,Platte,567.86
2015,Wyoming,Sheridan,1244.99
2015,Wyoming,Sublette,2091.66
2015,Wyoming,Sweetwater,4037.54
2015,Wyoming,Teton,1980.82
2015,Wyoming,Uinta,981.53
2015,Wyoming,Washakie,405.38
2015,Wyoming,Weston,387.26
2013,Alabama,Autauga,1411.91
2013,Alabama,Baldwin,5136.42
2013,Alabama,Barbour,781.14
2013,Alabama,Bibb,377.38
2013,Alabama,Blount,838.09
2013,Alabama,Bullock,243.52
2013,Alabama,Butler,565.69
2013,Alabama,Calhoun,4047.95
2013,Alabama,Chambers,1277.1
2013,Alabama,Cherokee,522.69
2013,Alabama,Chilton,848.73
2013,Alabama,Choctaw,548.24
2013,Alabama,Clarke,802.4
2013,Alabama,Clay,304.53
2013,Alabama,Cleburne,289.08
2013,Alabama,Coffee,1223.52
2013,Alabama,Colbert,2668.01
2013,Alabama,Conecuh,520.96
2013,Alabama,Coosa,166.72
2013,Alabama,Covington,1133.9
2013,Alabama,Crenshaw,440.34
2013,Alabama,Cullman,2401.18
2013,Alabama,Dale,2625.74
2013,Alabama,Dallas,1237.02
2013,Alabama,DeKalb,1728.59
2013,Alabama,Elmore,1603.26
2013,Alabama,Escambia,1225.96
2013,Alabama,Etowah,2760.0
2013,Alabama,Fayette,417.53
2013,Alabama,Franklin,862.9
2013,Alabama,Geneva,485.31
2013,Alabama,Greene,302.36
2013,Alabama,Hale,294.95
2013,Alabama,Henry,327.7
2013,Alabama,Houston,4274.12
2013,Alabama,Jackson,1546.44
2013,Alabama,Jefferson,39223.99
2013,Alabama,Lamar,314.77
2013,Alabama,Lauderdale,2570.5
2013,Alabama,Lawrence,798.61
2013,Alabama,Lee,4925.54
2013,Alabama,Limestone,2998.83
2013,Alabama,Lowndes,450.58
2013,Alabama,Macon,500.7
2013,Alabama,Madison,19550.36
2013,Alabama,Marengo,671.3
2013,Alabama,Marion,798.12
2013,Alabama,Marshall,2893.63
2013,Alabama,Mobile,17845.59
2013,Alabama,Monroe,617.18
2013,Alabama,Montgomery,12195.01
2013,Alabama,Morgan,4509.26
2013,Alabama,Perry,236.68
2013,Alabama,Pickens,409.72
2013,Alabama,Pike,1172.03
2013,Alabama,Randolph,434.15
2013,Alabama,Russell,1286.22
2013,Alabama,St. Clair,1684.9
2013,Alabama,Shelby,8488.59
2013,Alabama,Sumter,352.04
2013,Alabama,Talladega,2882.63
2013,Alabama,Tallapoosa,1108.43
2013,Alabama,Tuscaloosa,9396.42
2013,Alabama,Walker,1827.12
2013,Alabama,Washington,768.13
2013,Alabama,Wilcox,371.41
2013,Alabama,Winston,637.53
2013,Alaska,Aleutians East,141.93
2013,Alaska,Aleutians West,386.6
2013,Alaska,Anchorage,20209.44
2013,Alaska,Bethel,630.8
2013,Alaska,Bristol Bay,121.44
2013,Alaska,Denali,243.91
2013,Alaska,Dillingham,240.26
2013,Alaska,Fairbanks North Star,5511.51
2013,Alaska,Haines,91.74
2013,Alaska,Hoonah-Angoon,75.32
2013,Alaska,Juneau,2321.05
2013,Alaska,Kenai Peninsula,2724.56
2013,Alaska,Ketchikan Gateway,835.3
2013,Alaska,Kodiak Island,760.94
2013,Alaska,Kusilvak,141.87
2013,Alaska,Lake and Peninsula,83.93
2013,Alaska,Matanuska-Susitna,2170.03
2013,Alaska,Nome,397.62
2013,Alaska,North Slope,13120.44
2013,Alaska,Northwest Arctic,627.18
2013,Alaska,Petersburg,175.48
2013,Alaska,Prince of Wales-Hyder,217.13
2013,Alaska,Sitka,512.24
2013,Alaska,Skagway,92.84
2013,Alaska,Southeast Fairbanks,624.16
2013,Alaska,Valdez-Cordova,1906.57
2013,Alaska,Wrangell,83.51
2013,Alaska,Yakutat,43.01
2013,Alaska,Yukon-Koyukuk,299.63
2013,Arizona,Apache,2726.52
2013,Arizona,Cochise,4275.16
2013,Arizona,Coconino,6298.36
2013,Arizona,Gila,2156.57
2013,Arizona,Graham,840.47
2013,Arizona,Greenlee,1657.19
2013,Arizona,La Paz,584.84
2013,Arizona,Maricopa,187689.0
2013,Arizona,Mohave,4581.62
2013,Arizona,Navajo,3342.0
2013,Arizona,Pima,36117.26
2013,Arizona,Pinal,6414.77
2013,Arizona,Santa Cruz,1531.09
2013,Arizona,Yavapai,5504.09
2013,Arizona,Yuma,6438.17
2013,Arkansas,Arkansas,1052.45
2013,Arkansas,Ashley,967.65
2013,Arkansas,Baxter,1085.76
2013,Arkansas,Benton,10786.45
2013,Arkansas,Boone,1097.13
2013,Arkansas,Bradley,292.43
2013,Arkansas,Calhoun,294.68
2013,Arkansas,Carroll,705.76
2013,Arkansas,Chicot,337.06
2013,Arkansas,Clark,741.41
2013,Arkansas,Clay,422.68
2013,Arkansas,Cleburne,876.63
2013,Arkansas,Cleveland,131.81
2013,Arkansas,Columbia,873.38
2013,Arkansas,Conway,1011.26
2013,Arkansas,Craighead,3890.2
2013,Arkansas,Crawford,1564.8
2013,Arkansas,Crittenden,1551.13
2013,Arkansas,Cross,500.54
2013,Arkansas,Dallas,199.22
2013,Arkansas,Desha,535.44
2013,Arkansas,Drew,579.06
2013,Arkansas,Faulkner,3609.68
2013,Arkansas,Franklin,424.12
2013,Arkansas,Fulton,179.12
2013,Arkansas,Garland,2879.23
2013,Arkansas,Grant,357.22
2013,Arkansas,Greene,1303.3
2013,Arkansas,Hempstead,845.7
2013,Arkansas,Hot Spring,798.89
2013,Arkansas,Howard,567.83
2013,Arkansas,Independence,1728.99
2013,Arkansas,Izard,285.4
2013,Arkansas,Jackson,594.03
2013,Arkansas,Jefferson,3328.68
2013,Arkansas,Johnson,661.01
2013,Arkansas,Lafayette,178.09
2013,Arkansas,Lawrence,411.2
2013,Arkansas,Lee,260.01
2013,Arkansas,Lincoln,296.87
2013,Arkansas,Little River,481.44
2013,Arkansas,Logan,530.38
2013,Arkansas,Lonoke,1181.38
2013,Arkansas,Madison,335.03
2013,Arkansas,Marion,417.98
2013,Arkansas,Miller,1144.08
2013,Arkansas,Mississippi,2150.89
2013,Arkansas,Monroe,236.52
2013,Arkansas,Montgomery,159.1
2013,Arkansas,Nevada,243.84
2013,Arkansas,Newton,102.32
2013,Arkansas,Ouachita,635.94
2013,Arkansas,Perry,142.69
2013,Arkansas,Phillips,573.6
2013,Arkansas,Pike,228.77
2013,Arkansas,Poinsett,612.17
2013,Arkansas,Polk,473.25
2013,Arkansas,Pope,2614.32
2013,Arkansas,Prairie,205.12
2013,Arkansas,Pulaski,25755.75
2013,Arkansas,Randolph,382.14
2013,Arkansas,St. Francis,749.53
2013,Arkansas,Saline,1875.18
2013,Arkansas,Scott,263.81
2013,Arkansas,Searcy,134.61
2013,Arkansas,Sebastian,6024.88
2013,Arkansas,Sevier,414.41
2013,Arkansas,Sharp,302.26
2013,Arkansas,Stone,207.72
2013,Arkansas,Union,2536.47
2013,Arkansas,Van Buren,831.9
2013,Arkansas,Washington,8494.95
2013,Arkansas,White,2405.02
2013,Arkansas,Woodruff,200.62
2013,Arkansas,Yell,520.7
2013,California,Alameda,101225.0
2013,California,Alpine,177.46
2013,California,Amador,1425.22
2013,California,Butte,8138.84
2013,California,Calaveras,1165.29
2013,California,Colusa,1589.74
2013,California,Contra Costa,63234.08
2013,California,Del Norte,834.69
2013,California,El Dorado,6143.09
2013,California,Fresno,35683.49
2013,California,Glenn,1242.96
2013,California,Humboldt,5177.14
2013,California,Imperial,7116.78
2013,California,Inyo,1095.28
2013,California,Kern,46757.88
2013,California,Kings,5233.84
2013,California,Lake,1854.7
2013,California,Lassen,1212.96
2013,California,Los Angeles,608065.0
2013,California,Madera,5565.42
2013,California,Marin,17706.24
2013,California,Mariposa,655.82
2013,California,Mendocino,3213.76
2013,California,Merced,8348.7
2013,California,Modoc,396.49
2013,California,Mono,911.62
2013,California,Monterey,21753.99
2013,California,Napa,8365.76
2013,California,Nevada,3795.64
2013,California,Orange,197019.0
2013,California,Placer,16453.76
2013,California,Plumas,990.84
2013,California,Riverside,66143.77
2013,California,Sacramento,73457.81
2013,California,San Benito,1996.61
2013,California,San Bernardino,71146.46
2013,California,San Diego,187846.0
2013,California,San Francisco,116217.0
2013,California,San Joaquin,24356.77
2013,California,San Luis Obispo,14275.13
2013,California,San Mateo,79352.14
2013,California,Santa Barbara,23808.91
2013,California,Santa Clara,211513.0
2013,California,Santa Cruz,12344.15
2013,California,Shasta,6731.34
2013,California,Sierra,161.51
2013,California,Siskiyou,1572.07
2013,California,Solano,20296.44
2013,California,Sonoma,23601.42
2013,California,Stanislaus,18685.15
2013,California,Sutter,3231.98
2013,California,Tehama,1721.3
2013,California,Trinity,456.16
2013,California,Tulare,15104.67
2013,California,Tuolumne,2135.51
2013,California,Ventura,47973.24
2013,California,Yolo,11460.0
2013,California,Yuba,2805.25
2013,Colorado,Adams,19084.47
2013,Colorado,Alamosa,600.33
2013,Colorado,Arapahoe,36272.07
2013,Colorado,Archuleta,424.36
2013,Colorado,Baca,176.0
2013,Colorado,Bent,171.72
2013,Colorado,Boulder,20865.08
2013,Colorado,Broomfield,7233.94
2013,Colorado,Chaffee,566.76
2013,Colorado,Cheyenne,239.87
2013,Colorado,Clear Creek,576.58
2013,Colorado,Conejos,189.21
2013,Colorado,Costilla,96.04
2013,Colorado,Crowley,128.17
2013,Colorado,Custer,122.44
2013,Colorado,Delta,864.21
2013,Colorado,Denver,57610.11
2013,Colorado,Dolores,115.34
2013,Colorado,Douglas,12808.83
2013,Colorado,Eagle,2826.45
2013,Colorado,Elbert,398.82
2013,Colorado,El Paso,29118.58
2013,Colorado,Fremont,1195.95
2013,Colorado,Garfield,3841.35
2013,Colorado,Gilpin,526.93
2013,Colorado,Grand,620.33
2013,Colorado,Gunnison,952.37
2013,Colorado,Hinsdale,46.74
2013,Colorado,Huerfano,215.45
2013,Colorado,Jackson,70.52
2013,Colorado,Jefferson,24390.03
2013,Colorado,Kiowa,98.95
2013,Colorado,Kit Carson,362.37
2013,Colorado,Lake,278.77
2013,Colorado,La Plata,3437.02
2013,Colorado,Larimer,13582.13
2013,Colorado,Las Animas,683.88
2013,Colorado,Lincoln,324.36
2013,Colorado,Logan,1095.65
2013,Colorado,Mesa,5560.83
2013,Colorado,Mineral,66.64
2013,Colorado,Moffat,1071.3
2013,Colorado,Montezuma,1275.32
2013,Colorado,Montrose,1236.21
2013,Colorado,Morgan,1379.68
2013,Colorado,Otero,596.31
2013,Colorado,Ouray,187.0
2013,Colorado,Park,329.09
2013,Colorado,Phillips,224.24
2013,Colorado,Pitkin,1668.99
2013,Colorado,Prowers,576.83
2013,Colorado,Pueblo,5495.98
2013,Colorado,Rio Blanco,793.96
2013,Colorado,Rio Grande,372.79
2013,Colorado,Routt,1782.66
2013,Colorado,Saguache,151.32
2013,Colorado,San Juan,51.64
2013,Colorado,San Miguel,495.35
2013,Colorado,Sedgwick,138.04
2013,Colorado,Summit,1770.42
2013,Colorado,Teller,769.05
2013,Colorado,Washington,245.17
2013,Colorado,Weld,13208.35
2013,Colorado,Yuma,755.45
2013,Connecticut,Fairfield,79489.42
2013,Connecticut,Hartford,72242.09
2013,Connecticut,Litchfield,7972.63
2013,Connecticut,Middlesex,8702.18
2013,Connecticut,New Haven,46067.58
2013,Connecticut,New London,17162.88
2013,Connecticut,Tolland,4843.96
2013,Connecticut,Windham,4603.85
2013,Delaware,Kent,6398.14
2013,Delaware,New Castle,42799.7
2013,Delaware,Sussex,9960.23
2013,District of Columbia,District of Columbia,112678.0
2013,Florida,Alachua,11010.43
2013,Florida,Baker,532.58
2013,Florida,Bay,6994.93
2013,Florida,Bradford,602.18
2013,Florida,Brevard,19527.09
2013,Florida,Broward,82069.18
2013,Florida,Calhoun,243.88
2013,Florida,Charlotte,3992.88
2013,Florida,Citrus,3504.98
2013,Florida,Clay,3814.19
2013,Florida,Collier,12705.9
2013,Florida,Columbia,1792.27
2013,Florida,DeSoto,771.5
2013,Florida,Dixie,244.67
2013,Florida,Duval,49788.07
2013,Florida,Escambia,12984.66
2013,Florida,Flagler,1733.25
2013,Florida,Franklin,342.85
2013,Florida,Gadsden,1144.59
2013,Florida,Gilchrist,301.07
2013,Florida,Glades,230.56
2013,Florida,Gulf,362.74
2013,Florida,Hamilton,399.52
2013,Florida,Hardee,1055.52
2013,Florida,Hendry,1141.0
2013,Florida,Hernando,3259.12
2013,Florida,Highlands,2337.6
2013,Florida,Hillsborough,68868.7
2013,Florida,Holmes,315.76
2013,Florida,Indian River,4517.72
2013,Florida,Jackson,1150.37
2013,Florida,Jefferson,274.96
2013,Florida,Lafayette,193.25
2013,Florida,Lake,6958.99
2013,Florida,Lee,21861.38
2013,Florida,Leon,12732.3
2013,Florida,Levy,679.88
2013,Florida,Liberty,186.42
2013,Florida,Madison,441.66
2013,Florida,Manatee,10413.21
2013,Florida,Marion,7870.43
2013,Florida,Martin,6090.68
2013,Florida,Miami-Dade,123798.0
2013,Florida,Monroe,3791.96
2013,Florida,Nassau,1913.34
2013,Florida,Okaloosa,9423.5
2013,Florida,Okeechobee,992.38
2013,Florida,Orange,71626.62
2013,Florida,Osceola,7067.0
2013,Florida,Palm Beach,59948.27
2013,Florida,Pasco,9415.34
2013,Florida,Pinellas,40856.75
2013,Florida,Polk,20095.88
2013,Florida,Putnam,2052.98
2013,Florida,St. Johns,5595.29
2013,Florida,St. Lucie,7441.03
2013,Florida,Santa Rosa,3275.97
2013,Florida,Sarasota,14057.17
2013,Florida,Seminole,15684.17
2013,Florida,Sumter,2113.81
2013,Florida,Suwannee,1022.3
2013,Florida,Taylor,751.69
2013,Florida,Union,313.92
2013,Florida,Volusia,14342.52
2013,Florida,Wakulla,566.0
2013,Florida,Walton,2029.66
2013,Florida,Washington,474.92
2013,Georgia,Appling,1378.19
2013,Georgia,Atkinson,184.22
2013,Georgia,Bacon,313.9
2013,Georgia,Baker,102.71
2013,Georgia,Baldwin,1216.11
2013,Georgia,Banks,329.69
2013,Georgia,Barrow,1587.33
2013,Georgia,Bartow,3880.55
2013,Georgia,Ben Hill,487.04
2013,Georgia,Berrien,345.27
2013,Georgia,Bibb,7424.16
2013,Georgia,Bleckley,248.27
2013,Georgia,Brantley,193.16
2013,Georgia,Brooks,293.19
2013,Georgia,Bryan,613.94
2013,Georgia,Bulloch,1879.26
2013,Georgia,Burke,1917.64
2013,Georgia,Butts,491.05
2013,Georgia,Calhoun,123.99
2013,Georgia,Camden,1668.65
2013,Georgia,Candler,231.74
2013,Georgia,Carroll,3641.12
2013,Georgia,Catoosa,1288.99
2013,Georgia,Charlton,191.89
2013,Georgia,Chatham,14336.21
2013,Georgia,Chattahoochee,1842.21
2013,Georgia,Chattooga,512.67
2013,Georgia,Cherokee,4796.2
2013,Georgia,Clarke,6266.05
2013,Georgia,Clay,80.15
2013,Georgia,Clayton,14121.13
2013,Georgia,Clinch,219.92
2013,Georgia,Cobb,37884.61
2013,Georgia,Coffee,1233.44
2013,Georgia,Colquitt,1193.58
2013,Georgia,Columbia,2823.36
2013,Georgia,Cook,315.95
2013,Georgia,Coweta,3097.18
2013,Georgia,Crawford,146.38
2013,Georgia,Crisp,660.58
2013,Georgia,Dade,315.63
2013,Georgia,Dawson,619.89
2013,Georgia,Decatur,775.02
2013,Georgia,DeKalb,30945.93
2013,Georgia,Dodge,430.71
2013,Georgia,Dooly,284.27
2013,Georgia,Dougherty,4098.94
2013,Georgia,Douglas,3199.63
2013,Georgia,Early,524.65
2013,Georgia,Echols,49.88
2013,Georgia,Effingham,1590.74
2013,Georgia,Elbert,582.91
2013,Georgia,Emanuel,556.16
2013,Georgia,Evans,343.46
2013,Georgia,Fannin,494.42
2013,Georgia,Fayette,3570.13
2013,Georgia,Floyd,3601.24
2013,Georgia,Forsyth,7218.56
2013,Georgia,Franklin,715.9
2013,Georgia,Fulton,122474.0
2013,Georgia,Gilmer,730.31
2013,Georgia,Glascock,40.5
2013,Georgia,Glynn,3279.4
2013,Georgia,Gordon,1858.82
2013,Georgia,Grady,600.5
2013,Georgia,Greene,499.11
2013,Georgia,Gwinnett,36978.92
2013,Georgia,Habersham,1258.68
2013,Georgia,Hall,7295.12
2013,Georgia,Hancock,168.63
2013,Georgia,Haralson,640.66
2013,Georgia,Harris,395.32
2013,Georgia,Hart,756.99
2013,Georgia,Heard,839.18
2013,Georgia,Henry,4549.99
2013,Georgia,Houston,5741.87
2013,Georgia,Irwin,191.96
2013,Georgia,Jackson,1952.11
2013,Georgia,Jasper,215.94
2013,Georgia,Jeff Davis,382.2
2013,Georgia,Jefferson,496.91
2013,Georgia,Jenkins,131.29
2013,Georgia,Johnson,140.0
2013,Georgia,Jones,393.71
2013,Georgia,Lamar,371.19
2013,Georgia,Lanier,131.7
2013,Georgia,Laurens,1515.05
2013,Georgia,Lee,561.07
2013,Georgia,Liberty,3507.98
2013,Georgia,Lincoln,127.05
2013,Georgia,Long,109.27
2013,Georgia,Lowndes,4225.59
2013,Georgia,Lumpkin,606.23
2013,Georgia,McDuffie,564.33
2013,Georgia,McIntosh,176.53
2013,Georgia,Macon,389.71
2013,Georgia,Madison,399.34
2013,Georgia,Marion,138.18
2013,Georgia,Meriwether,457.24
2013,Georgia,Miller,173.76
2013,Georgia,Mitchell,721.65
2013,Georgia,Monroe,1876.58
2013,Georgia,Montgomery,143.36
2013,Georgia,Morgan,555.44
2013,Georgia,Murray,1035.54
2013,Georgia,Muscogee,9315.06
2013,Georgia,Newton,2098.83
2013,Georgia,Oconee,947.44
2013,Georgia,Oglethorpe,268.16
2013,Georgia,Paulding,1859.11
2013,Georgia,Peach,717.38
2013,Georgia,Pickens,744.97
2013,Georgia,Pierce,340.0
2013,Georgia,Pike,254.56
2013,Georgia,Polk,1017.35
2013,Georgia,Pulaski,255.35
2013,Georgia,Putnam,598.57
2013,Georgia,Quitman,42.76
2013,Georgia,Rabun,442.25
2013,Georgia,Randolph,185.46
2013,Georgia,Richmond,10759.63
2013,Georgia,Rockdale,3124.71
2013,Georgia,Schley,111.64
2013,Georgia,Screven,312.95
2013,Georgia,Seminole,299.74
2013,Georgia,Spalding,1816.13
2013,Georgia,Stephens,781.1
2013,Georgia,Stewart,102.36
2013,Georgia,Sumter,1014.32
2013,Georgia,Talbot,100.14
2013,Georgia,Taliaferro,32.69
2013,Georgia,Tattnall,539.34
2013,Georgia,Taylor,151.26
2013,Georgia,Telfair,317.12
2013,Georgia,Terrell,262.13
2013,Georgia,Thomas,1932.62
2013,Georgia,Tift,1539.45
2013,Georgia,Toombs,924.72
2013,Georgia,Towns,273.38
2013,Georgia,Treutlen,103.34
2013,Georgia,Troup,3489.17
2013,Georgia,Turner,204.71
2013,Georgia,Twiggs,166.13
2013,Georgia,Union,563.64
2013,Georgia,Upson,621.3
2013,Georgia,Walker,1372.82
2013,Georgia,Walton,1780.75
2013,Georgia,Ware,1186.81
2013,Georgia,Warren,152.5
2013,Georgia,Washington,593.37
2013,Georgia,Wayne,787.74
2013,Georgia,Webster,61.34
2013,Georgia,Wheeler,126.4
2013,Georgia,White,582.69
2013,Georgia,Whitfield,4985.28
2013,Georgia,Wilcox,143.39
2013,Georgia,Wilkes,276.56
2013,Georgia,Wilkinson,475.45
2013,Georgia,Worth,343.8
2013,Hawaii,Hawaii,6910.07
2013,Hawaii,Honolulu,55933.82
2013,Hawaii,Kauai,3332.42
2013,Idaho,Ada,19891.72
2013,Idaho,Adams,104.92
2013,Idaho,Bannock,2522.41
2013,Idaho,Bear Lake,161.2
2013,Idaho,Benewah,285.6
2013,Idaho,Bingham,1298.06
2013,Idaho,Blaine,1179.7
2013,Idaho,Boise,164.08
2013,Idaho,Bonner,1218.76
2013,Idaho,Bonneville,3976.36
2013,Idaho,Boundary,309.63
2013,Idaho,Butte,911.8
2013,Idaho,Camas,61.83
2013,Idaho,Canyon,4458.99
2013,Idaho,Caribou,554.61
2013,Idaho,Cassia,1307.71
2013,Idaho,Clark,52.06
2013,Idaho,Clearwater,358.11
2013,Idaho,Custer,296.81
2013,Idaho,Elmore,1038.62
2013,Idaho,Franklin,284.82
2013,Idaho,Fremont,358.03
2013,Idaho,Gem,276.85
2013,Idaho,Gooding,900.25
2013,Idaho,Idaho,433.74
2013,Idaho,Jefferson,524.37
2013,Idaho,Jerome,985.78
2013,Idaho,Kootenai,4626.3
2013,Idaho,Latah,1145.28
2013,Idaho,Lemhi,201.89
2013,Idaho,Lewis,165.98
2013,Idaho,Lincoln,206.37
2013,Idaho,Madison,996.33
2013,Idaho,Minidoka,699.74
2013,Idaho,Nez Perce,1726.67
2013,Idaho,Oneida,112.22
2013,New Jersey,Sussex,4340.61
2013,New Jersey,Union,35582.97
2013,New Jersey,Warren,4390.33
2013,New Mexico,Bernalillo,31499.77
2013,New Mexico,Catron,73.8
2013,New Mexico,Chaves,1997.21
2013,New Mexico,Cibola,644.48
2013,New Mexico,Colfax,457.19
2013,New Mexico,Curry,2895.0
2013,New Mexico,De Baca,54.13
2013,New Mexico,Doña Ana,6355.43
2013,New Mexico,Eddy,5585.02
2013,New Mexico,Grant,1172.23
2013,New Mexico,Guadalupe,121.15
2013,New Mexico,Harding,105.99
2013,New Mexico,Hidalgo,211.05
2013,New Mexico,Lea,5664.26
2013,New Mexico,Lincoln,576.48
2013,New Mexico,Los Alamos,1988.7
2013,New Mexico,Luna,741.67
2013,New Mexico,McKinley,2544.84
2013,New Mexico,Mora,133.73
2013,New Mexico,Otero,2533.59
2013,New Mexico,Quay,259.56
2013,New Mexico,Rio Arriba,1240.55
2013,New Mexico,Roosevelt,605.33
2013,New Mexico,Sandoval,2924.41
2013,New Mexico,San Juan,6283.41
2013,New Mexico,San Miguel,625.98
2013,New Mexico,Santa Fe,5890.02
2013,New Mexico,Sierra,267.37
2013,New Mexico,Socorro,486.63
2013,New Mexico,Taos,918.43
2013,New Mexico,Torrance,313.98
2013,New Mexico,Union,201.12
2013,New Mexico,Valencia,1126.88
2013,New York,Albany,26042.37
2013,New York,Allegany,1308.3
2013,New York,Bronx,38716.92
2013,New York,Broome,8937.42
2013,New York,Cattaraugus,2835.66
2013,New York,Cayuga,2595.61
2013,New York,Chautauqua,4896.48
2013,New York,Chemung,3707.82
2013,New York,Chenango,1880.69
2013,New York,Clinton,3429.88
2013,New York,Columbia,2250.7
2013,New York,Cortland,1772.37
2013,New York,Delaware,1725.12
2013,New York,Dutchess,12177.8
2013,New York,Erie,48113.39
2013,New York,Essex,1465.78
2013,New York,Franklin,1743.82
2013,New York,Fulton,1664.33
2013,New York,Genesee,2231.02
2013,New York,Greene,2043.58
2013,New York,Hamilton,238.62
2013,New York,Herkimer,1730.09
2013,New York,Jefferson,6432.93
2013,New York,Kings,76495.21
2013,New York,Lewis,915.18
2013,New York,Livingston,1953.88
2013,New York,Madison,2105.49
2013,New York,Monroe,41588.97
2013,New York,Montgomery,1703.4
2013,New York,Nassau,80098.75
2013,New York,New York,543651.0
2013,New York,Niagara,8518.76
2013,New York,Oneida,9839.62
2013,New York,Onondaga,26224.13
2013,New York,Ontario,5100.15
2013,New York,Orange,14151.65
2013,New York,Orleans,1292.57
2013,New York,Oswego,6148.36
2013,New York,Otsego,2218.85
2013,New York,Putnam,2977.47
2013,New York,Queens,81461.54
2013,New York,Rensselaer,5748.19
2013,New York,Richmond,12805.54
2013,New York,Rockland,17260.14
2013,New York,St. Lawrence,4204.3
2013,New York,Saratoga,9098.18
2013,New York,Schenectady,7437.63
2013,New York,Schoharie,852.18
2013,New York,Schuyler,555.16
2013,New York,Seneca,1273.16
2013,New York,Steuben,4243.24
2013,New York,Suffolk,77318.79
2013,New York,Sullivan,2455.4
2013,New York,Tioga,1585.54
2013,New York,Tompkins,5369.27
2013,New York,Ulster,6088.41
2013,New York,Warren,3403.01
2013,New York,Washington,1716.86
2013,New York,Wayne,3488.34
2013,New York,Westchester,67674.63
2013,New York,Wyoming,1566.47
2013,New York,Yates,763.82
2013,North Carolina,Alamance,5090.71
2013,North Carolina,Alexander,737.39
2013,North Carolina,Alleghany,318.17
2013,North Carolina,Anson,692.29
2013,North Carolina,Ashe,674.96
2013,North Carolina,Avery,528.18
2013,North Carolina,Beaufort,1692.42
2013,North Carolina,Bertie,631.24
2013,North Carolina,Bladen,1533.21
2013,North Carolina,Brunswick,3319.56
2013,North Carolina,Buncombe,10141.96
2013,North Carolina,Burke,2616.28
2013,North Carolina,Cabarrus,5598.12
2013,North Carolina,Caldwell,2075.18
2013,North Carolina,Camden,170.48
2013,North Carolina,Carteret,1923.45
2013,North Carolina,Caswell,336.83
2013,North Carolina,Catawba,7448.11
2013,North Carolina,Chatham,1321.64
2013,North Carolina,Cherokee,652.91
2013,North Carolina,Chowan,436.4
2013,North Carolina,Clay,177.46
2013,North Carolina,Cleveland,3260.12
2013,North Carolina,Columbus,1427.51
2013,North Carolina,Craven,4477.33
2013,North Carolina,Cumberland,16157.15
2013,North Carolina,Currituck,582.05
2013,North Carolina,Dare,1760.1
2013,North Carolina,Davidson,3827.4
2013,North Carolina,Davie,898.94
2013,North Carolina,Duplin,2172.7
2013,North Carolina,Durham,34107.38
2013,North Carolina,Edgecombe,1480.66
2013,North Carolina,Forsyth,21084.78
2013,North Carolina,Franklin,1171.4
2013,North Carolina,Gaston,6269.42
2013,North Carolina,Gates,150.08
2013,North Carolina,Graham,234.94
2013,North Carolina,Granville,2199.59
2013,North Carolina,Greene,460.86
2013,North Carolina,Guilford,30119.41
2013,North Carolina,Halifax,1447.96
2013,North Carolina,Harnett,1929.61
2013,North Carolina,Haywood,1481.45
2013,North Carolina,Henderson,3337.29
2013,North Carolina,Hertford,807.82
2013,North Carolina,Hoke,817.0
2013,North Carolina,Hyde,243.09
2013,North Carolina,Iredell,6684.43
2013,North Carolina,Jackson,1127.83
2013,North Carolina,Johnston,4057.22
2013,North Carolina,Jones,200.85
2013,North Carolina,Lee,3293.85
2013,North Carolina,Lenoir,2515.75
2013,North Carolina,Lincoln,1903.76
2013,North Carolina,McDowell,1292.77
2013,North Carolina,Macon,918.02
2013,North Carolina,Madison,347.12
2013,North Carolina,Martin,654.64
2013,North Carolina,Mecklenburg,84146.44
2013,North Carolina,Mitchell,430.68
